employee_id,name,department,salary_level,actual_salary,left,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,hire_date,termination_date,turnover_probability,last_updated
14305,Jessica Miller,accounting,high,312000,0,0.84,0.87,3,187.0,4,0,0,2020-06-07,,0.038,2025-05-16 13:01:12
33285,David Barajas,support,medium,155000,0,0.65,0.84,2,212.0,4,1,0,2020-11-05,,0.188,2025-05-16 13:01:12
73706,Scott Thompson,hr,medium,220000,0,0.63,0.77,7,204.0,2,0,0,2020-06-04,,0.588,2025-05-16 13:01:12
86400,Steven Cochran,technical,low,114000,0,0.67,0.85,4,245.0,3,0,0,2020-01-04,,0.438,2025-05-16 13:01:12
17458,Paul Daniels,IT,low,81000,0,0.66,0.38,5,262.0,3,0,0,2020-06-24,,0.538,2025-05-16 13:01:12
40926,Brent Lopez,support,low,88000,0,0.66,0.88,4,221.0,3,1,0,2020-08-20,,0.288,2025-05-16 13:01:12
75481,Felicia Garrison,RandD,medium,246000,0,0.89,0.92,2,197.0,2,0,0,2020-10-22,,0.138,2025-05-16 13:01:12
54313,Jonathan Nicholson,technical,medium,159000,0,0.82,0.89,3,195.0,4,0,0,2020-12-09,,0.038,2025-05-16 13:01:12
59455,Brooke Kim,RandD,high,304000,0,0.73,0.56,4,175.0,5,0,0,2020-04-21,,0.03799999999999998,2025-05-16 13:01:12
11998,George Cain,support,low,135000,0,0.5,0.89,5,181.0,5,0,0,2020-09-11,,0.238,2025-05-16 13:01:12
84335,Tina Fowler,sales,low,140000,0,0.9,0.37,7,212.0,3,0,0,2020-05-26,,0.538,2025-05-16 13:01:12
66592,Gregory Carter,support,medium,226000,0,0.65,0.86,3,156.0,2,0,0,2020-11-25,,0.238,2025-05-16 13:01:12
27667,John Gomez,support,low,129000,0,0.43,0.2,3,169.0,5,1,0,2020-04-04,,0.18799999999999997,2025-05-16 13:01:12
19660,Stacey Morris,hr,medium,221000,0,0.85,0.86,4,187.0,6,0,0,2020-04-08,,0.138,2025-05-16 13:01:12
71836,Brandy Miller,management,low,141000,0,0.17,0.25,2,186.0,5,0,0,2020-06-23,,0.938,2025-05-16 13:01:12
23044,Jonathan Simmons,support,high,305000,0,0.32,0.22,7,230.0,2,1,0,2020-03-01,,0.888,2025-05-16 13:01:12
33133,Kristin Fowler,accounting,medium,150000,0,0.43,0.55,5,168.0,3,0,0,2020-09-05,,0.238,2025-05-16 13:01:12
71455,Wesley Johnson,technical,medium,235000,0,0.84,0.85,5,180.0,3,0,0,2020-04-08,,0.038,2025-05-16 13:01:12
56542,Brenda Rodriguez,support,medium,195000,0,0.71,0.91,7,144.0,3,0,0,2020-03-08,,0.388,2025-05-16 13:01:12
73764,Richard Miranda,accounting,low,147000,0,0.75,0.81,2,210.0,3,0,0,2020-07-09,,0.138,2025-05-16 13:01:12
60210,Linda Ho,marketing,medium,156000,0,0.55,0.96,4,189.0,2,0,0,2020-07-07,,0.238,2025-05-16 13:01:12
6477,John Beck,management,medium,167000,0,0.53,0.99,5,294.0,3,1,0,2020-01-22,,0.488,2025-05-16 13:01:12
1131,Kathryn Carter,support,medium,226000,0,0.59,0.77,2,162.0,4,0,0,2020-11-16,,0.288,2025-05-16 13:01:12
61902,Mary Martinez,IT,low,107000,0,0.01,0.91,4,204.0,3,0,0,2020-03-21,,0.738,2025-05-16 13:01:12
82360,Christina Jones,sales,medium,234000,0,0.73,0.9,2,148.0,3,0,0,2020-11-10,,0.088,2025-05-16 13:01:12
38912,Jonathon Wise,support,low,118000,0,0.32,0.05,4,254.0,6,0,0,2020-09-06,,0.938,2025-05-16 13:01:12
86597,Cheryl Kline,technical,low,122000,0,0.67,0.93,3,154.0,3,0,1,2020-12-23,,0.0,2025-05-16 13:01:12
22939,Mary Rodriguez,product_mng,medium,165000,0,0.78,0.08,4,202.0,3,0,1,2020-02-28,,0.0,2025-05-16 13:01:12
1071,Michael Kirk,product_mng,medium,207000,0,0.58,0.99,3,204.0,3,0,0,2020-08-25,,0.238,2025-05-16 13:01:12
8887,Randy Vincent,sales,medium,241000,0,0.83,0.92,5,201.0,2,0,0,2020-12-08,,0.038,2025-05-16 13:01:12
36822,Sean Green,technical,low,130000,0,0.84,0.9,3,141.0,2,0,0,2020-10-24,,0.0,2025-05-16 13:01:12
79363,Erin Mcdonald,sales,medium,185000,0,0.67,0.25,3,232.0,3,0,0,2020-11-02,,0.33799999999999997,2025-05-16 13:01:12
33884,Dana Hernandez,RandD,low,80000,0,0.7,0.91,2,189.0,6,0,0,2020-01-04,,0.438,2025-05-16 13:01:12
90128,Michael Lowery,accounting,low,149000,0,0.73,0.26,7,156.0,2,1,0,2020-06-04,,0.388,2025-05-16 13:01:12
50827,Dwayne Woodward,technical,medium,215000,0,0.84,0.87,3,279.0,3,0,0,2020-05-18,,0.438,2025-05-16 13:01:12
47061,Adam Scott,IT,low,101000,0,0.73,0.96,4,221.0,3,0,0,2020-01-28,,0.238,2025-05-16 13:01:12
83864,Dr. Matthew Conway,sales,low,126000,0,0.82,0.73,2,171.0,3,0,0,2020-05-05,,0.088,2025-05-16 13:01:12
77697,Christine Graham,sales,medium,243000,0,0.47,0.63,6,181.0,4,0,0,2020-11-10,,0.588,2025-05-16 13:01:12
67889,Tanya Wood,management,medium,160000,0,0.87,0.74,4,224.0,5,0,0,2020-05-14,,0.0,2025-05-16 13:01:12
37872,John Marks,sales,high,462000,0,0.49,0.69,5,236.0,2,0,0,2020-11-12,,0.188,2025-05-16 13:01:12
6961,Sarah Hughes,support,low,141000,0,0.5,0.88,5,231.0,2,0,0,2020-07-05,,0.438,2025-05-16 13:01:12
22157,Ashley Mclaughlin,management,high,320000,0,0.86,0.97,3,179.0,2,0,0,2020-06-18,,0.038,2025-05-16 13:01:12
97886,Kathleen Cole,support,medium,203000,0,0.97,0.85,5,237.0,2,0,0,2020-03-27,,0.238,2025-05-16 13:01:12
71004,Kyle Osborn,IT,low,109000,0,0.81,0.09,4,266.0,2,0,0,2020-02-23,,0.33799999999999997,2025-05-16 13:01:12
74804,Lisa Johnson,technical,high,457000,0,0.92,0.92,3,190.0,3,1,0,2020-03-15,,0.0,2025-05-16 13:01:12
10166,Edward Garrett,marketing,low,150000,0,0.95,0.89,3,184.0,2,0,0,2020-01-03,,0.038,2025-05-16 13:01:12
40405,Michael Bailey,technical,low,86000,0,0.78,0.39,6,190.0,3,1,0,2020-11-22,,0.388,2025-05-16 13:01:12
12759,John Robinson,hr,low,129000,0,0.66,0.86,7,223.0,5,0,0,2020-08-26,,0.838,2025-05-16 13:01:12
52813,Nathan Newton PhD,sales,high,382000,0,0.78,0.79,3,205.0,3,0,0,2020-08-20,,0.0,2025-05-16 13:01:12
92544,Sherry Gray,RandD,medium,197000,0,0.68,0.59,2,252.0,3,0,0,2020-06-23,,0.538,2025-05-16 13:01:12
17118,Robert Allen,management,low,122000,0,0.8,0.95,2,131.0,3,1,0,2020-09-21,,0.0,2025-05-16 13:01:12
19304,Michelle King,technical,low,84000,0,0.73,0.81,4,205.0,2,1,0,2020-08-22,,0.0,2025-05-16 13:01:12
96036,Matthew Gomez,technical,low,103000,0,0.67,0.75,3,248.0,3,0,0,2020-08-09,,0.188,2025-05-16 13:01:12
73938,Katherine Ray,IT,high,407000,0,0.77,0.76,4,217.0,2,0,0,2020-07-13,,0.0,2025-05-16 13:01:12
37629,Jessica Patel,support,low,107000,0,0.7,0.93,4,192.0,2,0,1,2020-06-12,,0.0,2025-05-16 13:01:12
57618,Dana Simon,technical,medium,177000,0,0.44,0.58,4,176.0,4,1,0,2020-06-18,,0.088,2025-05-16 13:01:12
28636,Margaret Herrera,RandD,medium,243000,0,0.4,0.97,3,138.0,2,0,0,2020-10-25,,0.188,2025-05-16 13:01:12
81012,Kim Young,support,low,102000,0,0.79,1.0,2,233.0,2,0,0,2020-02-17,,0.338,2025-05-16 13:01:12
67167,Janice Torres,technical,low,116000,0,0.99,0.75,3,205.0,3,0,0,2020-12-04,,0.0,2025-05-16 13:01:12
42720,Richard Berger,RandD,low,127000,0,0.79,0.67,3,213.0,3,0,0,2020-05-17,,0.0,2025-05-16 13:01:12
90404,Desiree Davis,sales,low,102000,0,0.85,0.78,4,233.0,4,0,0,2020-08-21,,0.0,2025-05-16 13:01:12
45909,Melissa Johns,marketing,high,418000,0,0.97,0.82,2,165.0,3,1,0,2020-11-27,,0.0,2025-05-16 13:01:12
84252,Jennifer Allen,technical,low,146000,0,0.65,0.98,4,170.0,10,0,0,2020-05-25,,0.338,2025-05-16 13:01:12
35257,Katherine Scott,support,low,108000,0,0.7,0.96,5,176.0,10,1,0,2020-08-22,,0.188,2025-05-16 13:01:12
99657,Kelsey Evans,technical,high,268000,0,0.78,0.84,4,185.0,5,0,0,2020-03-22,,0.038,2025-05-16 13:01:12
93766,Veronica Wagner,IT,medium,181000,0,0.58,0.86,2,163.0,3,1,0,2020-12-09,,0.188,2025-05-16 13:01:12
60338,Dwayne Moore,IT,medium,223000,0,0.88,0.76,4,209.0,3,1,0,2020-07-18,,0.0,2025-05-16 13:01:12
36784,Jessica Brown,management,medium,233000,0,0.98,0.54,3,227.0,5,0,0,2020-05-15,,0.03799999999999998,2025-05-16 13:01:12
33234,Jessica Hall,hr,low,144000,0,0.87,0.98,4,214.0,3,0,0,2020-03-04,,0.038,2025-05-16 13:01:12
87805,Tina Williams,hr,low,148000,0,0.86,0.81,6,232.0,3,0,0,2020-12-11,,0.638,2025-05-16 13:01:12
43157,Jose Evans,accounting,low,111000,0,0.89,0.78,7,222.0,5,0,0,2020-05-22,,0.388,2025-05-16 13:01:12
45778,Lisa Taylor,sales,medium,240000,0,0.98,0.89,3,159.0,4,1,0,2020-02-26,,0.0,2025-05-16 13:01:12
28606,Timothy Benson,support,low,91000,0,0.61,0.81,3,178.0,5,0,0,2020-03-12,,0.238,2025-05-16 13:01:12
61266,Linda Ellis,technical,medium,187000,0,0.57,0.34,2,255.0,3,0,0,2020-05-06,,0.638,2025-05-16 13:01:12
44051,Vincent Jones,accounting,low,89000,0,0.81,0.92,4,269.0,4,0,0,2020-02-16,,0.438,2025-05-16 13:01:12
3080,Chelsea Campbell,sales,medium,201000,0,0.69,0.86,3,154.0,3,0,0,2020-01-11,,0.238,2025-05-16 13:01:12
91681,Elizabeth Decker,technical,medium,214000,0,0.2,0.71,2,264.0,3,0,0,2020-04-19,,0.788,2025-05-16 13:01:12
18527,Sarah Hebert,RandD,low,120000,0,0.29,0.83,5,276.0,2,0,0,2020-09-10,,0.938,2025-05-16 13:01:12
85730,Patrick Pope,technical,medium,198000,0,0.87,1.0,5,193.0,4,0,0,2020-12-12,,0.038,2025-05-16 13:01:12
1268,Peter Morris,support,low,145000,0,0.63,0.82,2,163.0,5,0,0,2020-05-14,,0.338,2025-05-16 13:01:12
80794,Diane Hensley,technical,low,148000,0,0.93,0.82,4,173.0,3,1,0,2020-10-02,,0.0,2025-05-16 13:01:12
63459,Danielle Hayes,hr,low,87000,0,0.89,0.71,5,211.0,4,0,0,2020-04-15,,0.0,2025-05-16 13:01:12
1560,Kimberly Lowery,RandD,low,102000,0,0.78,0.94,3,257.0,7,0,0,2020-02-02,,0.538,2025-05-16 13:01:12
2255,Andre Hood,sales,medium,224000,0,0.63,0.77,3,193.0,3,1,0,2020-08-20,,0.038,2025-05-16 13:01:12
89172,Jonathan Taylor,support,medium,187000,0,0.92,0.71,2,194.0,4,0,0,2020-10-20,,0.088,2025-05-16 13:01:12
23745,Gregory Cox,technical,low,95000,0,0.69,0.35,4,177.0,3,0,0,2020-07-06,,0.33799999999999997,2025-05-16 13:01:12
55154,Olivia Harrington,management,low,139000,0,0.73,0.66,2,191.0,4,0,0,2020-08-02,,0.088,2025-05-16 13:01:12
92290,Joy Kidd,IT,medium,166000,0,0.91,0.54,4,241.0,5,0,0,2020-07-26,,0.038,2025-05-16 13:01:12
93182,Donald Wiggins,IT,low,104000,0,0.67,0.89,3,168.0,7,0,0,2020-10-21,,0.338,2025-05-16 13:01:12
65091,Timothy Mullins,sales,high,483000,0,0.88,0.95,5,181.0,4,0,0,2020-09-10,,0.038,2025-05-16 13:01:12
52483,Isaac Nichols,technical,low,140000,0,0.76,0.64,7,225.0,3,0,0,2020-11-18,,0.388,2025-05-16 13:01:12
71533,Jason Rose,hr,medium,161000,0,0.92,0.09,4,192.0,2,0,0,2020-11-13,,0.13799999999999998,2025-05-16 13:01:12
11636,Tiffany Raymond,RandD,low,124000,0,0.18,0.3,7,280.0,3,0,0,2020-01-01,,1.0,2025-05-16 13:01:12
86078,Terry Cole,management,high,367000,0,0.08,0.14,3,229.0,2,0,0,2020-06-08,,0.838,2025-05-16 13:01:12
86362,Jasmine Hall,IT,medium,212000,0,0.88,0.47,6,192.0,2,0,0,2020-10-02,,0.538,2025-05-16 13:01:12
11161,Stephanie Williams,sales,medium,224000,0,0.6,0.55,4,174.0,2,0,0,2020-09-22,,0.238,2025-05-16 13:01:12
71601,Ann Valencia,support,medium,190000,0,0.92,0.16,7,258.0,5,0,0,2020-07-08,,0.738,2025-05-16 13:01:12
5056,Tiffany Anderson,technical,low,101000,0,0.28,0.46,6,258.0,3,0,0,2020-12-16,,1.0,2025-05-16 13:01:12
89029,Brian Williams,support,low,131000,0,0.71,0.87,3,182.0,4,0,0,2020-11-27,,0.038,2025-05-16 13:01:12
59350,Carrie Barton,sales,medium,242000,0,0.86,0.73,2,173.0,3,0,0,2020-01-08,,0.088,2025-05-16 13:01:12
89112,Michael Taylor,accounting,medium,154000,0,0.38,0.22,5,188.0,4,0,0,2020-08-23,,0.638,2025-05-16 13:01:12
17176,Mary Boone,IT,high,471000,0,0.58,0.78,2,171.0,3,0,0,2020-05-21,,0.288,2025-05-16 13:01:12
47267,Robert Horn,hr,medium,174000,0,0.81,0.79,3,237.0,2,0,0,2020-12-19,,0.0,2025-05-16 13:01:12
50332,Philip Gordon,support,medium,163000,0,0.66,0.74,6,261.0,2,1,0,2020-04-13,,0.638,2025-05-16 13:01:12
79815,Dawn Cox,support,medium,163000,0,0.33,0.03,3,209.0,3,0,0,2020-09-14,,0.638,2025-05-16 13:01:12
47919,Jerry Hall,sales,low,100000,0,0.98,0.86,5,250.0,4,0,0,2020-07-03,,0.238,2025-05-16 13:01:12
51692,Daniel Martinez,sales,medium,225000,0,0.91,0.89,4,147.0,3,0,0,2020-10-28,,0.0,2025-05-16 13:01:12
24224,Thomas Rogers,technical,medium,197000,0,0.97,0.82,5,178.0,8,0,0,2020-06-10,,0.138,2025-05-16 13:01:12
92361,Holly Walker,sales,low,96000,0,0.88,0.55,5,302.0,3,0,0,2020-03-02,,0.238,2025-05-16 13:01:12
2105,Jasmine Brown,technical,medium,221000,0,0.6,0.78,2,168.0,3,0,0,2020-05-12,,0.288,2025-05-16 13:01:12
17353,Emily Hunt,IT,low,134000,0,0.78,0.88,4,207.0,4,0,0,2020-12-07,,0.038,2025-05-16 13:01:12
61646,Scott Perez,sales,medium,170000,0,0.11,0.17,4,155.0,2,0,0,2020-07-22,,0.838,2025-05-16 13:01:12
49559,Brooke Kaufman,technical,low,92000,0,0.75,0.9,2,190.0,2,0,0,2020-10-27,,0.138,2025-05-16 13:01:12
26295,Matthew Garza,technical,high,353000,0,0.87,0.85,5,211.0,3,0,0,2020-05-04,,0.038,2025-05-16 13:01:12
59271,Mary Skinner,sales,low,148000,0,0.84,0.81,6,231.0,3,0,0,2020-09-28,,0.638,2025-05-16 13:01:12
2227,Stephanie Adams,support,low,102000,0,0.84,0.88,2,192.0,3,0,0,2020-05-18,,0.138,2025-05-16 13:01:12
98405,Sara Perez,support,high,395000,0,0.65,1.0,3,220.0,2,0,0,2020-02-04,,0.238,2025-05-16 13:01:12
3592,Travis Davis,product_mng,low,96000,0,0.96,0.85,4,196.0,3,0,0,2020-03-03,,0.038,2025-05-16 13:01:12
37848,Caleb Bailey,RandD,medium,250000,0,0.67,0.86,2,193.0,3,0,0,2020-12-28,,0.338,2025-05-16 13:01:12
90201,Michael Church,sales,medium,231000,0,0.04,0.0,6,152.0,6,1,0,2020-01-17,,1.0,2025-05-16 13:01:12
93955,Lisa Wright,sales,low,139000,0,0.93,0.94,5,210.0,4,0,1,2020-04-17,,0.0,2025-05-16 13:01:12
47900,Robert Stone,IT,low,142000,0,0.21,0.87,3,260.0,3,0,0,2020-01-14,,0.938,2025-05-16 13:01:12
26101,Veronica Wilson,hr,medium,177000,0,0.29,0.67,3,278.0,3,0,0,2020-10-18,,0.688,2025-05-16 13:01:12
12792,Hayley Rojas,technical,low,142000,0,0.5,0.75,4,240.0,3,0,0,2020-03-20,,0.188,2025-05-16 13:01:12
81405,Jonathan Atkins,support,medium,229000,0,0.93,0.8,5,200.0,3,0,0,2020-02-24,,0.038,2025-05-16 13:01:12
82951,Tammy Torres,sales,medium,204000,0,0.92,1.0,3,210.0,5,0,0,2020-05-28,,0.038,2025-05-16 13:01:12
40738,Elizabeth Willis,product_mng,low,134000,0,0.62,0.98,3,191.0,3,0,0,2020-12-19,,0.238,2025-05-16 13:01:12
95084,William Chandler,support,low,141000,0,0.11,0.1,4,226.0,4,0,0,2020-03-18,,0.838,2025-05-16 13:01:12
29986,Kayla Yang,sales,low,135000,0,0.88,0.7,5,208.0,3,0,0,2020-05-14,,0.0,2025-05-16 13:01:12
31704,Terri Wheeler,product_mng,medium,204000,0,0.55,0.75,6,244.0,2,0,0,2020-12-13,,0.588,2025-05-16 13:01:12
65724,John Cruz,IT,low,135000,0,0.63,0.63,3,217.0,4,0,0,2020-02-18,,0.188,2025-05-16 13:01:12
48579,Michael Chambers,sales,low,131000,0,0.65,0.97,5,226.0,2,1,0,2020-04-17,,0.288,2025-05-16 13:01:12
5822,Andrew Potter,sales,medium,169000,0,0.86,0.87,2,181.0,3,0,0,2020-07-14,,0.138,2025-05-16 13:01:12
37799,Jose Shelton,sales,medium,236000,0,0.95,0.79,3,152.0,5,0,0,2020-06-01,,0.0,2025-05-16 13:01:12
93280,Dana Contreras,support,low,91000,0,0.69,0.94,3,164.0,3,0,0,2020-03-10,,0.238,2025-05-16 13:01:12
93663,Jeffrey Martinez,sales,low,90000,0,0.07,0.66,3,269.0,2,0,0,2020-06-16,,0.8879999999999999,2025-05-16 13:01:12
80433,Amanda Young,accounting,low,148000,0,0.74,0.75,3,181.0,4,0,0,2020-07-27,,0.0,2025-05-16 13:01:12
28405,Lisa Greene DDS,sales,medium,182000,0,0.55,0.66,7,232.0,4,0,0,2020-02-13,,0.588,2025-05-16 13:01:12
1935,Jared Sanchez,sales,medium,204000,0,0.55,1.0,4,212.0,3,0,0,2020-05-15,,0.238,2025-05-16 13:01:12
26701,Lori Park,support,low,148000,0,0.77,0.82,3,182.0,3,0,0,2020-09-06,,0.038,2025-05-16 13:01:12
84681,Gwendolyn Carter,hr,medium,237000,0,0.96,0.91,2,275.0,3,0,0,2020-03-11,,0.538,2025-05-16 13:01:12
52915,Thomas Roberson,IT,medium,156000,0,0.48,0.7,4,192.0,2,0,0,2020-12-04,,0.188,2025-05-16 13:01:12
15541,Terry Byrd,sales,medium,177000,0,0.73,0.96,7,265.0,2,0,0,2020-08-11,,0.838,2025-05-16 13:01:12
37352,Gregory Matthews,technical,medium,209000,0,0.85,0.77,2,126.0,4,0,0,2020-06-27,,0.038,2025-05-16 13:01:12
66578,Carrie Richards,support,high,355000,0,0.49,0.83,2,244.0,4,0,0,2020-04-11,,0.538,2025-05-16 13:01:12
65751,Karina Robinson,sales,low,122000,0,0.88,1.0,5,222.0,3,0,0,2020-05-05,,0.238,2025-05-16 13:01:12
23344,Kari Estrada,sales,medium,246000,0,0.88,0.97,2,232.0,2,0,0,2020-05-15,,0.338,2025-05-16 13:01:12
26397,Ian Becker,marketing,medium,234000,0,0.76,0.61,5,233.0,4,1,0,2020-07-20,,0.0,2025-05-16 13:01:12
87486,Heidi Rhodes,technical,low,111000,0,0.8,0.66,4,215.0,2,1,0,2020-01-26,,0.0,2025-05-16 13:01:12
97837,Dominique Pace,technical,low,126000,0,0.16,0.47,5,158.0,4,1,0,2020-02-07,,0.688,2025-05-16 13:01:12
75148,Jonathan Stone,support,medium,236000,0,0.78,0.91,6,184.0,6,0,0,2020-03-25,,0.538,2025-05-16 13:01:12
89103,Cameron Gonzales,management,medium,193000,0,0.93,0.9,5,260.0,2,0,0,2020-04-27,,0.438,2025-05-16 13:01:12
90441,Kimberly Walter,marketing,medium,218000,0,0.65,0.67,3,166.0,4,1,0,2020-02-15,,0.038,2025-05-16 13:01:12
80032,Johnathan Harris,IT,medium,195000,0,0.7,0.81,3,152.0,5,0,0,2020-02-08,,0.238,2025-05-16 13:01:12
75074,Lauren Walters,product_mng,medium,216000,0,0.65,0.97,4,161.0,3,0,0,2020-05-02,,0.238,2025-05-16 13:01:12
24006,Travis Berry,sales,medium,248000,0,0.91,0.42,7,243.0,3,1,0,2020-05-24,,0.388,2025-05-16 13:01:12
9566,Daniel Fleming,sales,medium,165000,0,0.6,0.92,5,232.0,3,0,0,2020-03-22,,0.438,2025-05-16 13:01:12
78091,Adriana Wilson,sales,medium,239000,0,0.69,0.77,4,208.0,3,0,0,2020-02-21,,0.188,2025-05-16 13:01:12
98776,Erin Young DDS,sales,low,125000,0,0.67,0.86,2,213.0,3,0,0,2020-07-07,,0.338,2025-05-16 13:01:12
9526,Jessica Alexander,technical,low,90000,0,0.89,0.84,3,243.0,5,0,0,2020-09-27,,0.238,2025-05-16 13:01:12
17702,Tina Rojas,support,medium,240000,0,0.95,0.88,4,232.0,3,0,1,2020-06-27,,0.0,2025-05-16 13:01:12
35029,Melissa Harrison,marketing,high,406000,0,0.63,0.88,5,249.0,3,0,0,2020-02-23,,0.438,2025-05-16 13:01:12
75698,Heather Sullivan,support,low,87000,0,0.8,0.58,5,210.0,3,0,0,2020-12-11,,0.038,2025-05-16 13:01:12
30879,Hannah Cantu,sales,low,113000,0,0.8,0.91,7,249.0,4,0,0,2020-12-09,,0.638,2025-05-16 13:01:12
69561,Holly Smith,RandD,medium,174000,0,0.37,0.89,2,184.0,6,0,0,2020-05-23,,0.738,2025-05-16 13:01:12
96538,Bridget Gibson MD,accounting,low,88000,0,0.83,1.0,3,212.0,2,1,0,2020-09-09,,0.0,2025-05-16 13:01:12
36956,Michael Mitchell,support,medium,245000,0,0.85,0.97,3,187.0,2,0,1,2020-12-18,,0.0,2025-05-16 13:01:12
26146,Whitney Patterson MD,technical,medium,250000,0,0.67,0.25,4,186.0,5,0,0,2020-02-27,,0.33799999999999997,2025-05-16 13:01:12
89864,Edward Stephens,sales,medium,205000,0,0.23,0.4,3,218.0,2,0,0,2020-04-13,,0.638,2025-05-16 13:01:12
4030,Stacey Hall,hr,medium,162000,0,0.57,0.79,2,204.0,3,1,0,2020-07-03,,0.138,2025-05-16 13:01:12
91831,Ann Harris,sales,low,86000,0,0.68,0.9,4,215.0,10,1,0,2020-09-21,,0.188,2025-05-16 13:01:12
89832,Stefanie Watkins,IT,low,112000,0,0.24,0.33,6,181.0,5,0,0,2020-11-26,,1.0,2025-05-16 13:01:12
70853,Ryan Vaughan,RandD,low,137000,0,0.6,0.96,2,139.0,6,0,0,2020-05-01,,0.388,2025-05-16 13:01:12
81538,Chad Grant,sales,medium,171000,0,0.72,0.91,4,207.0,2,0,0,2020-04-19,,0.038,2025-05-16 13:01:12
34150,Ashley Oneal,marketing,medium,172000,0,0.57,0.77,7,300.0,4,0,0,2020-08-12,,0.788,2025-05-16 13:01:12
90218,Desiree Moran,support,low,125000,0,0.56,0.92,5,247.0,5,0,0,2020-01-25,,0.438,2025-05-16 13:01:12
74415,Terry Smith,technical,low,99000,0,0.95,1.0,5,224.0,3,1,0,2020-03-24,,0.088,2025-05-16 13:01:12
60497,Melissa Mccormick,marketing,medium,192000,0,0.77,0.85,4,308.0,2,0,0,2020-07-01,,0.438,2025-05-16 13:01:12
1256,Dean Vazquez,support,medium,206000,0,0.63,0.92,3,197.0,2,0,0,2020-06-16,,0.238,2025-05-16 13:01:12
56982,Courtney Turner,sales,low,82000,0,0.81,0.77,4,236.0,3,0,0,2020-06-18,,0.0,2025-05-16 13:01:12
89224,Kaitlin Wise,accounting,medium,188000,0,0.72,1.0,2,193.0,10,0,0,2020-01-02,,0.238,2025-05-16 13:01:12
86200,Tracey Smith,sales,medium,243000,0,0.76,0.8,4,258.0,4,0,0,2020-05-24,,0.238,2025-05-16 13:01:12
7797,Jodi Green,management,medium,246000,0,0.67,0.99,5,225.0,3,0,0,2020-04-02,,0.438,2025-05-16 13:01:12
43336,Gordon Collins,sales,low,148000,0,0.45,0.7,2,250.0,2,0,0,2020-09-15,,0.288,2025-05-16 13:01:12
57694,Madison Frank,technical,low,95000,0,0.89,0.75,4,158.0,5,0,0,2020-07-16,,0.0,2025-05-16 13:01:12
54330,Kelly Cobb,marketing,low,94000,0,0.72,0.89,5,175.0,3,1,0,2020-09-26,,0.0,2025-05-16 13:01:12
16953,Christopher Rogers,sales,low,142000,0,0.62,0.98,3,178.0,6,0,0,2020-09-05,,0.33799999999999997,2025-05-16 13:01:12
90151,Michelle Chapman,sales,medium,228000,0,0.72,0.78,6,277.0,4,0,0,2020-08-28,,0.588,2025-05-16 13:01:12
68933,Nichole Banks,sales,low,94000,0,0.68,0.95,3,162.0,3,0,0,2020-08-20,,0.238,2025-05-16 13:01:12
62156,Melody Mccarthy,IT,low,104000,0,0.99,0.01,6,274.0,3,0,0,2020-02-24,,0.738,2025-05-16 13:01:12
65955,Stephanie Werner,accounting,high,356000,0,0.82,0.63,6,178.0,2,0,0,2020-07-14,,0.388,2025-05-16 13:01:12
48378,Maria Owens,management,low,136000,0,0.04,0.74,5,237.0,3,0,0,2020-04-28,,0.688,2025-05-16 13:01:12
68797,Dr. Wendy Jones,sales,low,82000,0,0.32,0.92,4,173.0,3,0,0,2020-06-27,,0.538,2025-05-16 13:01:12
6697,Sarah Kim,IT,medium,248000,0,0.73,0.94,4,169.0,3,0,0,2020-01-18,,0.038,2025-05-16 13:01:12
95531,Michael Riley,IT,low,109000,0,0.57,0.79,5,189.0,4,0,0,2020-05-28,,0.188,2025-05-16 13:01:12
30431,Sherry Hughes,support,low,84000,0,0.81,0.78,3,199.0,3,1,0,2020-08-04,,0.0,2025-05-16 13:01:12
7155,Brian Moss,sales,medium,185000,0,0.84,0.96,5,200.0,5,1,0,2020-08-13,,0.0,2025-05-16 13:01:12
37429,Melissa Hurst,technical,medium,166000,0,0.73,0.86,4,267.0,3,0,0,2020-11-04,,0.438,2025-05-16 13:01:12
56058,Danielle Anderson MD,management,low,102000,0,0.88,0.69,2,187.0,3,0,0,2020-07-02,,0.088,2025-05-16 13:01:12
70784,Kelly Hansen,technical,medium,161000,0,0.82,0.71,4,201.0,2,0,0,2020-01-19,,0.0,2025-05-16 13:01:12
59833,Kimberly Johnson,support,high,376000,0,0.57,0.88,6,207.0,3,1,0,2020-07-26,,0.488,2025-05-16 13:01:12
42450,Alyssa Jenkins,technical,medium,195000,0,0.72,0.84,4,187.0,4,0,0,2020-11-03,,0.03799999999999998,2025-05-16 13:01:12
1676,Brenda Myers,accounting,low,106000,0,0.9,0.98,5,230.0,2,0,0,2020-09-12,,0.238,2025-05-16 13:01:12
52361,Lisa Baker,support,low,112000,0,0.99,0.92,5,229.0,5,0,1,2020-04-07,,0.0,2025-05-16 13:01:12
26507,Jonathan Martin,sales,medium,174000,0,0.61,0.87,4,234.0,3,0,0,2020-10-25,,0.438,2025-05-16 13:01:12
44870,Brittany Ingram,technical,medium,216000,0,0.48,0.74,2,162.0,4,0,0,2020-05-20,,0.288,2025-05-16 13:01:12
11722,Ricky Armstrong,sales,medium,244000,0,0.95,0.89,5,218.0,2,0,0,2020-04-17,,0.038,2025-05-16 13:01:12
