employee_id,name,department,salary_level,actual_salary,left,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,hire_date,termination_date,turnover_probability,last_updated
48432,John Banks,sales,low,147000,0,0.85,0.79,2,208.0,2,0,0,2025-09-21,,0.088,2025-05-16 16:54:55
11445,Christian James,IT,high,263000,0,0.83,0.96,5,265.0,2,0,1,2025-02-11,,0.138,2025-05-16 16:54:55
74460,Michael Obrien,support,low,150000,0,0.68,0.75,3,182.0,3,0,0,2025-11-05,,0.188,2025-05-16 16:54:55
67275,Erica Sheppard,sales,high,344000,0,0.6,0.94,2,152.0,4,0,0,2025-06-13,,0.338,2025-05-16 16:54:55
11019,Daniel Williams,RandD,high,455000,0,0.51,0.68,4,148.0,5,1,0,2025-05-15,,0.0,2025-05-16 16:54:55
48486,Sydney Hoffman,technical,medium,153000,0,0.59,0.71,3,221.0,3,0,0,2025-01-26,,0.188,2025-05-16 16:54:55
86633,Wendy Smith,accounting,low,126000,0,0.75,0.95,4,180.0,4,0,0,2025-07-28,,0.038,2025-05-16 16:54:55
64459,Debra Montoya,product_mng,low,92000,0,0.88,0.76,3,203.0,4,1,0,2025-10-28,,0.0,2025-05-16 16:54:55
80327,Sara Miller,sales,low,118000,0,0.92,0.77,2,237.0,3,0,0,2025-05-22,,0.088,2025-05-16 16:54:55
31192,James Elliott,IT,medium,189000,0,0.94,0.91,3,182.0,4,0,0,2025-05-02,,0.038,2025-05-16 16:54:55
59847,Jill Wells,support,medium,171000,0,0.79,0.99,4,256.0,3,0,0,2025-06-21,,0.438,2025-05-16 16:54:55
55899,Donald Campbell,product_mng,low,148000,0,0.62,0.83,4,228.0,4,1,0,2025-10-17,,0.288,2025-05-16 16:54:55
75624,Sierra Johnson,hr,medium,151000,0,0.93,0.7,3,246.0,3,1,0,2025-09-21,,0.0,2025-05-16 16:54:55
17420,Christopher Lin,RandD,medium,167000,0,0.37,0.21,5,185.0,2,0,0,2025-05-02,,0.638,2025-05-16 16:54:55
71466,Joe Fuentes Jr.,hr,medium,247000,0,0.76,0.62,3,142.0,3,0,0,2025-07-13,,0.0,2025-05-16 16:54:55
33105,David Carey,sales,low,82000,0,0.68,0.9,4,239.0,7,0,0,2025-12-17,,0.538,2025-05-16 16:54:55
54427,Dr. Jacqueline Hunter,product_mng,medium,211000,0,0.77,0.83,5,227.0,4,0,0,2025-12-18,,0.238,2025-05-16 16:54:55
77645,Vanessa Scott,technical,low,127000,0,0.76,0.83,4,185.0,3,1,0,2025-12-09,,0.0,2025-05-16 16:54:55
88281,George Mejia,technical,low,89000,0,0.53,0.99,5,273.0,2,0,0,2025-10-22,,0.638,2025-05-16 16:54:55
19106,Kelly Jenkins,product_mng,medium,189000,0,0.42,0.53,5,155.0,4,1,0,2025-02-12,,0.088,2025-05-16 16:54:55
80370,Jennifer Kim,support,medium,167000,0,0.38,0.84,4,162.0,4,0,0,2025-08-10,,0.538,2025-05-16 16:54:55
35115,Steven Osborn,support,medium,233000,0,0.72,0.77,5,214.0,3,1,0,2025-03-02,,0.0,2025-05-16 16:54:55
38602,John Lee,technical,medium,193000,0,0.68,0.9,2,217.0,3,1,0,2025-04-03,,0.188,2025-05-16 16:54:55
45770,Jessica Scott,product_mng,medium,239000,0,0.89,0.71,3,202.0,3,0,0,2025-12-28,,0.0,2025-05-16 16:54:55
42136,Heidi Lowe PhD,accounting,medium,155000,0,0.28,0.29,7,251.0,2,0,0,2025-12-21,,1.0,2025-05-16 16:54:55
16461,Donna Sampson,technical,low,126000,0,0.9,0.66,6,226.0,2,0,0,2025-11-10,,0.388,2025-05-16 16:54:55
11683,Donald Franklin,RandD,high,299000,0,0.6,0.73,2,179.0,3,0,0,2025-07-20,,0.288,2025-05-16 16:54:55
54543,Michelle Wilson,RandD,low,109000,0,0.88,0.95,3,200.0,2,0,0,2025-12-07,,0.038,2025-05-16 16:54:55
56184,Krystal Lindsey,technical,low,144000,0,0.89,0.96,5,271.0,3,0,0,2025-03-10,,0.438,2025-05-16 16:54:55
20450,Adam Henderson,support,low,129000,0,0.64,0.95,2,199.0,3,0,0,2025-01-12,,0.338,2025-05-16 16:54:55
65775,Jody Knight,sales,low,86000,0,0.86,0.97,3,186.0,3,0,0,2025-02-24,,0.038,2025-05-16 16:54:55
83920,Steven Choi,sales,medium,158000,0,0.18,0.28,4,296.0,3,0,0,2025-05-19,,1.0,2025-05-16 16:54:55
26965,Jessica Butler,sales,high,350000,0,0.78,0.98,2,184.0,2,0,0,2025-01-28,,0.138,2025-05-16 16:54:55
24581,David Patterson,technical,low,120000,0,0.86,0.79,3,217.0,7,0,0,2025-10-04,,0.088,2025-05-16 16:54:55
60515,Tracy Wood,RandD,medium,170000,0,0.68,0.82,5,308.0,4,0,0,2025-01-24,,0.638,2025-05-16 16:54:55
3033,Katherine Andrade,technical,low,128000,0,0.71,0.85,4,176.0,3,0,0,2025-08-22,,0.038,2025-05-16 16:54:55
22859,Jason Gonzales,sales,medium,195000,0,0.96,0.85,4,199.0,5,0,0,2025-09-11,,0.038,2025-05-16 16:54:55
16832,Jennifer Williams,sales,medium,231000,0,0.72,0.78,6,231.0,3,0,0,2025-08-22,,0.388,2025-05-16 16:54:55
35521,David Cox,sales,medium,208000,0,0.84,0.93,3,232.0,3,0,0,2025-10-18,,0.238,2025-05-16 16:54:55
73689,Lisa Acosta,support,low,128000,0,0.53,0.94,2,159.0,3,0,0,2025-05-03,,0.338,2025-05-16 16:54:55
62585,Theresa Johnson,accounting,low,125000,0,0.92,0.31,4,201.0,2,1,0,2025-07-16,,0.0,2025-05-16 16:54:55
98367,Colleen Welch,management,low,101000,0,0.54,0.99,3,243.0,3,0,0,2025-05-01,,0.438,2025-05-16 16:54:55
17567,Eric Powers,IT,low,125000,0,0.88,0.61,5,259.0,8,0,0,2025-08-24,,0.288,2025-05-16 16:54:55
5466,Brian Patrick,accounting,low,86000,0,0.59,0.81,5,229.0,2,0,0,2025-10-14,,0.438,2025-05-16 16:54:55
57547,Christina Jones,management,medium,248000,0,0.12,0.84,4,307.0,2,0,0,2025-08-08,,1.0,2025-05-16 16:54:55
4136,Michelle Farley,management,low,118000,0,0.46,0.9,4,196.0,4,0,0,2025-09-03,,0.238,2025-05-16 16:54:55
91445,David Reyes,technical,low,111000,0,0.49,0.07,6,291.0,2,0,0,2025-12-14,,0.9380000000000001,2025-05-16 16:54:55
10570,Erika Adams,support,low,130000,0,0.57,0.99,3,199.0,2,0,0,2025-07-15,,0.238,2025-05-16 16:54:55
18351,Cheyenne Williams,accounting,high,350000,0,0.46,0.35,7,273.0,2,0,0,2025-10-03,,0.9380000000000001,2025-05-16 16:54:55
68488,Taylor Costa,sales,low,87000,0,0.83,0.94,5,217.0,3,0,0,2025-09-04,,0.038,2025-05-16 16:54:55
70377,Erica Caldwell,marketing,medium,197000,0,0.01,0.74,6,179.0,3,0,0,2025-10-05,,1.0,2025-05-16 16:54:55
56359,Juan Jimenez,sales,high,252000,0,0.95,0.8,3,161.0,10,0,1,2025-01-20,,0.0,2025-05-16 16:54:55
47447,Robert Kirby,product_mng,low,114000,0,0.49,0.92,3,216.0,4,0,0,2025-01-16,,0.238,2025-05-16 16:54:55
17705,Catherine Branch,technical,low,119000,0,0.81,0.92,3,160.0,2,0,0,2025-06-19,,0.038,2025-05-16 16:54:55
53732,Lawrence Donaldson,IT,low,118000,0,0.44,0.66,6,197.0,3,0,0,2025-09-10,,0.588,2025-05-16 16:54:55
92347,Tiffany Watts,IT,low,102000,0,0.37,0.19,5,281.0,5,0,0,2025-02-24,,0.838,2025-05-16 16:54:55
73999,Michael Bell,product_mng,low,136000,0,0.43,0.84,4,174.0,5,0,0,2025-03-13,,0.238,2025-05-16 16:54:55
32645,Robert Lamb,marketing,low,82000,0,0.9,0.88,3,208.0,3,1,0,2025-10-27,,0.0,2025-05-16 16:54:55
94321,John Steele,support,medium,204000,0,0.91,0.79,3,185.0,2,1,0,2025-09-23,,0.0,2025-05-16 16:54:55
16601,Alexa Thomas,sales,medium,178000,0,0.91,0.66,3,183.0,3,1,0,2025-07-02,,0.0,2025-05-16 16:54:55
45146,Sheila Turner,IT,low,111000,0,0.82,0.95,3,197.0,4,1,0,2025-07-15,,0.0,2025-05-16 16:54:55
45124,Billy Porter,technical,medium,232000,0,0.82,0.85,2,141.0,2,0,0,2025-11-07,,0.088,2025-05-16 16:54:55
78526,Amanda Price,RandD,medium,153000,0,0.84,0.77,2,147.0,5,0,0,2025-06-22,,0.038,2025-05-16 16:54:55
80791,Johnathan Frederick,accounting,low,92000,0,0.94,0.94,2,189.0,3,0,0,2025-10-19,,0.138,2025-05-16 16:54:55
81822,Margaret Schwartz,accounting,low,109000,0,0.67,0.36,6,217.0,5,0,0,2025-01-02,,0.738,2025-05-16 16:54:55
95657,Abigail Fletcher,marketing,medium,179000,0,0.96,0.77,6,196.0,4,1,0,2025-05-12,,0.238,2025-05-16 16:54:55
6929,Crystal Roberts,management,medium,244000,0,0.94,0.26,7,250.0,3,0,0,2025-10-05,,0.538,2025-05-16 16:54:55
97829,William Franklin,marketing,medium,169000,0,0.74,0.84,4,221.0,6,0,0,2025-11-04,,0.338,2025-05-16 16:54:55
47525,Jennifer Jordan,product_mng,medium,150000,0,0.51,0.84,2,202.0,3,1,0,2025-08-07,,0.188,2025-05-16 16:54:55
59837,Kimberly Jones,marketing,low,90000,0,0.82,0.89,3,210.0,6,0,0,2025-08-13,,0.138,2025-05-16 16:54:55
54592,Michael Lara,marketing,medium,204000,0,0.84,0.84,6,206.0,2,0,0,2025-06-17,,0.438,2025-05-16 16:54:55
83684,Joan Nguyen,management,high,288000,0,0.79,0.89,4,219.0,3,0,0,2025-02-05,,0.038,2025-05-16 16:54:55
59950,Ashley Martinez,support,medium,229000,0,0.68,0.75,2,181.0,2,0,0,2025-07-25,,0.288,2025-05-16 16:54:55
98084,Veronica Torres,sales,medium,199000,0,0.92,0.76,6,206.0,5,0,0,2025-02-28,,0.388,2025-05-16 16:54:55
58106,Beth Carpenter,sales,low,95000,0,0.09,0.61,2,238.0,5,0,0,2025-07-17,,0.7879999999999999,2025-05-16 16:54:55
38917,Tyler Anderson,sales,low,95000,0,0.33,0.34,7,145.0,3,0,0,2025-12-03,,0.988,2025-05-16 16:54:55
63535,Samantha Nguyen,support,medium,232000,0,0.97,0.85,3,203.0,3,0,0,2025-01-06,,0.038,2025-05-16 16:54:55
92765,David Conley,sales,low,90000,0,0.44,0.31,3,162.0,2,0,0,2025-03-13,,0.33799999999999997,2025-05-16 16:54:55
97133,John Campbell,support,low,137000,0,0.65,0.64,2,190.0,2,0,0,2025-06-01,,0.288,2025-05-16 16:54:55
25045,Steven Franklin,sales,medium,160000,0,0.94,0.83,4,194.0,2,0,0,2025-01-18,,0.038,2025-05-16 16:54:55
95857,Angelica Young,IT,low,141000,0,0.39,0.92,3,191.0,3,0,0,2025-01-06,,0.538,2025-05-16 16:54:55
78274,Austin Green II,technical,medium,201000,0,0.57,0.99,4,241.0,3,1,0,2025-07-19,,0.288,2025-05-16 16:54:55
67764,Robert Velasquez,sales,low,142000,0,0.67,0.86,5,146.0,3,0,0,2025-06-04,,0.188,2025-05-16 16:54:55
11982,Helen Hartman,sales,medium,183000,0,0.96,0.84,4,224.0,3,1,1,2025-12-07,,0.0,2025-05-16 16:54:55
20956,Hector Williams,support,low,83000,0,0.91,0.7,4,216.0,5,0,0,2025-12-24,,0.0,2025-05-16 16:54:55
2020,Katherine Watkins,support,low,110000,0,0.46,0.21,7,201.0,3,0,0,2025-03-17,,0.738,2025-05-16 16:54:55
78798,April Daugherty,IT,low,115000,0,0.78,0.83,5,226.0,3,0,0,2025-03-19,,0.238,2025-05-16 16:54:55
78732,Stacy Allen,sales,medium,153000,0,0.61,0.87,4,243.0,3,0,0,2025-04-16,,0.438,2025-05-16 16:54:55
49480,Nicole Patterson,technical,low,146000,0,0.81,0.95,6,269.0,3,0,0,2025-03-14,,0.838,2025-05-16 16:54:55
89330,Tara Klein,support,low,123000,0,0.82,0.9,4,239.0,10,1,0,2025-07-23,,0.188,2025-05-16 16:54:55
86118,Cody Suarez,technical,high,267000,0,0.93,0.87,5,247.0,3,0,0,2025-10-08,,0.238,2025-05-16 16:54:55
60444,Jason Le,accounting,low,95000,0,0.58,0.95,6,298.0,3,0,0,2025-06-08,,1.0,2025-05-16 16:54:55
50725,Mr. Michael Jackson,product_mng,low,86000,0,0.57,0.73,3,198.0,2,0,0,2025-10-24,,0.188,2025-05-16 16:54:55
43000,Elizabeth Young,technical,low,91000,0,0.71,0.81,3,162.0,4,0,0,2025-09-11,,0.038,2025-05-16 16:54:55
58486,Stephanie Carlson,sales,low,140000,0,0.77,0.41,4,156.0,5,0,0,2025-08-17,,0.13799999999999998,2025-05-16 16:54:55
24163,Tamara Watson,sales,low,97000,0,0.82,0.9,2,218.0,3,0,0,2025-07-13,,0.138,2025-05-16 16:54:55
67672,Cheryl Lee,sales,medium,207000,0,0.56,0.89,3,214.0,6,1,0,2025-12-18,,0.188,2025-05-16 16:54:55
95703,Tanya Cooper,technical,medium,176000,0,0.44,0.2,2,223.0,3,0,0,2025-10-12,,0.43799999999999994,2025-05-16 16:54:55
78080,Jay Macdonald,sales,low,97000,0,0.91,1.0,4,188.0,2,0,0,2025-12-08,,0.038,2025-05-16 16:54:55
37608,Tanya Ritter,technical,medium,172000,0,0.03,0.96,5,251.0,3,0,0,2025-02-28,,1.0,2025-05-16 16:54:55
13700,Adrian Mclaughlin,product_mng,medium,219000,0,0.83,0.95,5,208.0,2,0,0,2025-07-01,,0.038,2025-05-16 16:54:55
31443,Robert Ford,support,low,81000,0,0.9,0.8,6,270.0,2,0,0,2025-01-20,,0.638,2025-05-16 16:54:55
65656,Michael Thompson,technical,medium,246000,0,0.79,0.77,2,163.0,3,0,0,2025-01-16,,0.088,2025-05-16 16:54:55
45710,Virginia Wright,marketing,medium,210000,0,0.85,0.52,3,149.0,4,0,0,2025-01-12,,0.0,2025-05-16 16:54:55
7329,Erica White,management,medium,195000,0,0.71,0.15,4,243.0,4,0,0,2025-03-08,,0.13799999999999998,2025-05-16 16:54:55
74941,Margaret James,sales,low,128000,0,0.88,0.91,7,264.0,3,0,0,2025-06-20,,0.8380000000000001,2025-05-16 16:54:55
69838,Andrea Morales,IT,low,119000,0,0.46,0.89,5,206.0,3,0,0,2025-09-09,,0.238,2025-05-16 16:54:55
76999,Kelli Avery,sales,low,113000,0,0.73,0.84,3,232.0,4,0,0,2025-01-13,,0.238,2025-05-16 16:54:55
67614,Angela Joseph,product_mng,low,120000,0,0.62,0.78,5,215.0,4,1,0,2025-06-13,,0.038,2025-05-16 16:54:55
56927,Lori Donaldson,management,high,471000,0,0.83,0.96,3,177.0,4,0,0,2025-12-20,,0.038,2025-05-16 16:54:55
38389,Daniel Arnold,technical,low,138000,0,0.89,0.84,4,200.0,5,1,0,2025-12-27,,0.0,2025-05-16 16:54:55
43310,Matthew Cooper,management,medium,177000,0,0.75,0.84,3,167.0,2,0,0,2025-11-15,,0.038,2025-05-16 16:54:55
51340,Michael Acosta,IT,low,85000,0,0.71,0.97,3,187.0,3,0,0,2025-05-28,,0.038,2025-05-16 16:54:55
42756,Thomas Wells,accounting,medium,178000,0,0.51,0.43,4,167.0,3,0,0,2025-01-25,,0.33799999999999997,2025-05-16 16:54:55
24385,Madison Holden,technical,low,85000,0,0.74,0.89,2,205.0,5,0,0,2025-11-07,,0.138,2025-05-16 16:54:55
19769,Joseph Newman,support,low,92000,0,0.79,0.86,7,210.0,3,0,0,2025-02-06,,0.438,2025-05-16 16:54:55
6496,Logan Sanchez,product_mng,medium,217000,0,0.58,0.38,6,280.0,3,0,0,2025-11-03,,0.9380000000000001,2025-05-16 16:54:55
97288,Andrea Mason,support,low,125000,0,0.67,0.79,3,135.0,2,1,0,2025-09-12,,0.0,2025-05-16 16:54:55
96811,Elizabeth Ortega,IT,low,103000,0,0.76,0.68,4,186.0,4,1,0,2025-05-14,,0.0,2025-05-16 16:54:55
28614,Andrea Perry,hr,low,113000,0,0.88,0.74,4,168.0,5,0,0,2025-11-05,,0.0,2025-05-16 16:54:55
57431,Kristen Pierce,hr,medium,168000,0,0.66,0.76,6,264.0,3,0,0,2025-04-09,,0.788,2025-05-16 16:54:55
69044,Nicholas Erickson,sales,medium,211000,0,0.16,0.23,4,296.0,3,0,0,2025-09-13,,1.0,2025-05-16 16:54:55
76384,Patricia Guzman,product_mng,medium,221000,0,0.72,0.74,2,147.0,3,1,0,2025-11-08,,0.0,2025-05-16 16:54:55
81671,Matthew Martinez,sales,low,98000,0,0.22,0.64,4,159.0,4,0,0,2025-08-05,,0.48800000000000004,2025-05-16 16:54:55
42204,Marcia Sullivan,support,medium,173000,0,0.45,0.65,3,179.0,2,0,0,2025-09-14,,0.188,2025-05-16 16:54:55
14037,Patrick Jones,sales,low,93000,0,0.87,0.91,4,165.0,10,1,0,2025-10-03,,0.0,2025-05-16 16:54:55
46527,Sarah Griffin,RandD,low,125000,0,0.43,0.85,3,194.0,3,0,0,2025-12-12,,0.238,2025-05-16 16:54:55
38328,Kyle Cooper,IT,medium,227000,0,0.24,0.69,7,256.0,3,0,0,2025-10-23,,1.0,2025-05-16 16:54:55
22704,Donna Walker,sales,low,100000,0,0.69,0.95,5,214.0,2,0,0,2025-10-11,,0.238,2025-05-16 16:54:55
16538,Seth Williams,hr,low,114000,0,0.94,0.94,4,229.0,3,1,0,2025-11-22,,0.088,2025-05-16 16:54:55
38728,Andrew Cruz,sales,high,338000,0,0.9,0.97,4,158.0,3,0,0,2025-05-10,,0.038,2025-05-16 16:54:55
36893,Victoria Frye MD,management,medium,248000,0,0.84,0.87,6,201.0,5,0,0,2025-10-09,,0.438,2025-05-16 16:54:55
64784,Jennifer Smith,IT,low,106000,0,0.43,0.47,3,193.0,6,0,0,2025-03-12,,0.43799999999999994,2025-05-16 16:54:55
58529,Gabriel Smith,product_mng,low,101000,0,0.7,0.63,5,266.0,3,0,0,2025-01-28,,0.388,2025-05-16 16:54:55
30312,Jeffrey Dyer,RandD,low,106000,0,0.6,0.96,2,150.0,6,0,0,2025-02-25,,0.438,2025-05-16 16:54:55
23193,Erin Kelly,sales,medium,196000,0,0.76,0.83,3,190.0,3,0,0,2025-11-01,,0.038,2025-05-16 16:54:55
38811,Nathan Harris,sales,low,114000,0,0.8,0.65,2,161.0,3,0,0,2025-06-04,,0.088,2025-05-16 16:54:55
80451,Nicole Hernandez,marketing,low,125000,0,0.95,0.73,4,153.0,8,0,0,2025-04-06,,0.088,2025-05-16 16:54:55
99758,Lindsay Ortiz,sales,low,119000,0,0.82,0.97,3,194.0,3,0,0,2025-02-11,,0.038,2025-05-16 16:54:55
14909,Tiffany Daniels,technical,low,124000,0,0.61,0.89,5,226.0,3,0,0,2025-09-12,,0.438,2025-05-16 16:54:55
31366,Terry Vega,support,high,336000,0,0.93,0.06,7,248.0,3,0,0,2025-08-15,,0.538,2025-05-16 16:54:55
88350,Karen Johnson,sales,medium,197000,0,0.52,0.92,5,203.0,3,0,0,2025-12-13,,0.238,2025-05-16 16:54:55
37520,Paula Allen,technical,medium,193000,0,0.75,0.74,2,173.0,3,0,0,2025-02-12,,0.088,2025-05-16 16:54:55
19481,Amanda Perez,sales,medium,191000,0,0.19,0.98,2,191.0,3,0,0,2025-05-06,,0.838,2025-05-16 16:54:55
13579,Shaun Barton,technical,medium,229000,0,0.63,0.88,5,194.0,3,0,0,2025-05-17,,0.238,2025-05-16 16:54:55
28111,Brandi Ford,support,medium,186000,0,0.87,0.79,3,173.0,6,0,0,2025-07-23,,0.088,2025-05-16 16:54:55
73373,Cheryl Terry,accounting,medium,209000,0,0.89,0.86,6,234.0,2,1,0,2025-06-13,,0.488,2025-05-16 16:54:55
67676,David Howe,support,low,97000,0,0.63,0.88,3,256.0,3,0,0,2025-11-04,,0.638,2025-05-16 16:54:55
99941,Jonathan Harrington,IT,low,95000,0,0.84,0.78,5,223.0,4,0,0,2025-03-23,,0.0,2025-05-16 16:54:55
23131,Amy Pierce,IT,low,139000,0,0.27,0.43,6,182.0,5,0,0,2025-04-03,,1.0,2025-05-16 16:54:55
79432,Melissa Mills,support,low,109000,0,0.84,0.82,3,190.0,4,0,0,2025-03-07,,0.038,2025-05-16 16:54:55
71756,Lori Hicks,technical,low,83000,0,0.38,0.61,3,226.0,2,0,0,2025-12-25,,0.48800000000000004,2025-05-16 16:54:55
71505,Ronald Smith,technical,low,126000,0,0.63,0.76,3,223.0,3,0,0,2025-01-22,,0.188,2025-05-16 16:54:55
26576,Jesus Whitaker,support,low,115000,0,0.73,0.88,7,217.0,3,0,0,2025-01-09,,0.438,2025-05-16 16:54:55
1873,Crystal Foley,technical,medium,184000,0,0.88,0.96,5,237.0,3,1,0,2025-01-14,,0.088,2025-05-16 16:54:55
4378,Elizabeth Beard,technical,high,478000,0,0.94,0.92,2,171.0,6,0,0,2025-07-27,,0.238,2025-05-16 16:54:55
49436,Jason Carpenter,RandD,medium,155000,0,0.86,0.79,3,162.0,3,0,1,2025-01-27,,0.0,2025-05-16 16:54:55
37941,Kimberly Alvarado,IT,medium,158000,0,0.56,0.78,3,182.0,2,0,0,2025-07-20,,0.188,2025-05-16 16:54:55
75863,Carla Guerra,sales,low,80000,0,0.83,0.75,4,170.0,3,1,0,2025-10-22,,0.0,2025-05-16 16:54:55
56902,William Williams,technical,low,81000,0,0.68,0.87,5,222.0,3,1,0,2025-06-18,,0.288,2025-05-16 16:54:55
96956,Christina Mullen,technical,medium,245000,0,0.39,0.83,4,222.0,2,0,0,2025-09-15,,0.738,2025-05-16 16:54:55
59304,Scott Stafford,technical,medium,190000,0,0.87,0.76,2,170.0,3,0,0,2025-04-19,,0.088,2025-05-16 16:54:55
69274,John Sanchez,sales,medium,191000,0,0.62,0.45,2,157.0,3,1,0,2025-03-11,,0.2879999999999999,2025-05-16 16:54:55
17538,Shannon Graham,technical,medium,165000,0,0.44,0.32,2,223.0,3,0,0,2025-05-18,,0.43799999999999994,2025-05-16 16:54:55
60486,Dr. Kevin Hogan,sales,low,135000,0,0.39,0.08,3,193.0,8,0,0,2025-11-26,,0.738,2025-05-16 16:54:55
39658,Sarah Schmidt,RandD,high,379000,0,0.56,0.46,6,199.0,7,1,0,2025-08-07,,0.688,2025-05-16 16:54:55
15367,Jeffery Hawkins,product_mng,low,110000,0,0.84,0.78,3,210.0,3,1,0,2025-11-19,,0.0,2025-05-16 16:54:55
94880,Gregory Brown,sales,medium,157000,0,0.83,0.82,3,218.0,2,0,0,2025-09-11,,0.038,2025-05-16 16:54:55
93579,Robert Oliver,sales,low,138000,0,0.87,0.92,3,191.0,6,0,0,2025-01-17,,0.138,2025-05-16 16:54:55
16720,Tara Silva,RandD,medium,204000,0,0.8,0.82,3,185.0,3,0,0,2025-02-10,,0.038,2025-05-16 16:54:55
59249,Louis Rivera,product_mng,medium,198000,0,0.97,0.88,4,222.0,6,0,1,2025-05-26,,0.038,2025-05-16 16:54:55
57657,Patty Anderson,sales,low,96000,0,0.88,0.93,4,182.0,2,1,0,2025-02-19,,0.0,2025-05-16 16:54:55
65651,Lori Young,management,medium,227000,0,0.84,0.92,4,194.0,4,0,0,2025-06-18,,0.038,2025-05-16 16:54:55
35479,Anthony Snyder,accounting,medium,163000,0,0.94,0.79,3,207.0,5,0,0,2025-08-03,,0.0,2025-05-16 16:54:55
12385,Jillian Clark,accounting,medium,213000,0,0.9,1.0,5,296.0,3,0,0,2025-11-21,,0.438,2025-05-16 16:54:55
18933,Diane Alexander,sales,medium,222000,0,0.81,0.89,3,198.0,4,0,0,2025-12-18,,0.038,2025-05-16 16:54:55
96896,Jamie Mccormick,support,medium,202000,0,0.71,0.86,2,170.0,7,0,0,2025-01-24,,0.238,2025-05-16 16:54:55
88649,Amanda Reyes,sales,low,105000,0,0.82,0.92,3,209.0,2,0,0,2025-11-19,,0.038,2025-05-16 16:54:55
47362,Matthew Mills,sales,low,103000,0,0.24,0.82,5,262.0,4,0,0,2025-06-12,,0.938,2025-05-16 16:54:55
98553,Mike Murray,technical,medium,183000,0,0.86,0.78,3,207.0,3,0,0,2025-08-24,,0.0,2025-05-16 16:54:55
30155,John West,sales,low,83000,0,0.92,0.77,4,198.0,3,0,0,2025-01-28,,0.0,2025-05-16 16:54:55
96336,Brian Pope,support,medium,234000,0,0.72,0.89,3,184.0,5,0,0,2025-07-08,,0.038,2025-05-16 16:54:55
10745,Matthew Turner,support,medium,170000,0,0.83,0.76,6,209.0,3,0,0,2025-11-11,,0.388,2025-05-16 16:54:55
21542,John Palmer,management,medium,215000,0,0.62,0.88,5,146.0,3,0,0,2025-12-25,,0.188,2025-05-16 16:54:55
67461,Richard Lutz,product_mng,medium,240000,0,0.6,0.94,4,177.0,2,0,0,2025-10-28,,0.238,2025-05-16 16:54:55
44953,Joseph Kennedy,sales,low,149000,0,0.83,0.78,4,210.0,4,0,0,2025-07-24,,0.0,2025-05-16 16:54:55
37190,Adrienne Berry,RandD,low,101000,0,0.7,0.7,4,227.0,3,0,0,2025-08-14,,0.188,2025-05-16 16:54:55
60436,William Walters,hr,medium,181000,0,0.91,0.63,7,236.0,2,0,0,2025-08-13,,0.388,2025-05-16 16:54:55
83657,Jenna Meyer,sales,low,134000,0,0.79,0.7,5,178.0,4,1,0,2025-05-01,,0.0,2025-05-16 16:54:55
97406,Tammy Thomas,IT,low,143000,0,0.08,0.02,3,210.0,3,0,0,2025-11-24,,0.838,2025-05-16 16:54:55
68219,Stephanie Solis,accounting,low,140000,0,0.66,0.89,4,178.0,3,1,0,2025-08-05,,0.088,2025-05-16 16:54:55
89091,James Park,sales,medium,220000,0,0.02,0.58,3,268.0,3,0,0,2025-07-26,,0.938,2025-05-16 16:54:55
6027,Stephanie Miranda,sales,low,137000,0,0.81,0.72,5,227.0,5,0,0,2025-05-16,,0.0,2025-05-16 16:54:55
57803,John Harris DVM,product_mng,medium,156000,0,0.6,0.83,6,253.0,3,0,0,2025-07-09,,1.0,2025-05-16 16:54:55
14164,Jacob Sheppard,support,low,140000,0,0.25,0.88,3,252.0,5,0,0,2025-05-01,,0.938,2025-05-16 16:54:55
93419,Monica Gonzalez,support,low,147000,0,0.74,0.92,4,169.0,2,0,0,2025-10-18,,0.038,2025-05-16 16:54:55
42618,Michael Mitchell,accounting,low,126000,0,0.53,0.89,3,232.0,2,0,0,2025-06-14,,0.438,2025-05-16 16:54:55
25955,Emily Booth,IT,low,89000,0,0.09,0.22,6,176.0,3,0,0,2025-09-22,,1.0,2025-05-16 16:54:55
74160,Richard Gaines,RandD,low,104000,0,0.34,0.18,3,188.0,4,0,0,2025-04-27,,0.638,2025-05-16 16:54:55
87655,Lindsey Mooney,IT,low,106000,0,0.68,0.71,6,220.0,3,0,0,2025-11-01,,0.588,2025-05-16 16:54:55
83061,Daniel Swanson,sales,medium,150000,0,0.84,0.89,3,163.0,2,0,0,2025-07-07,,0.038,2025-05-16 16:54:55
5670,Linda Edwards,sales,medium,183000,0,0.88,0.86,3,195.0,3,1,0,2025-03-09,,0.0,2025-05-16 16:54:55
84164,Timothy Clark,support,low,85000,0,0.82,0.74,2,188.0,3,0,0,2025-01-10,,0.088,2025-05-16 16:54:55
83219,Melissa Warren,technical,low,139000,0,0.75,0.82,4,178.0,2,0,0,2025-09-27,,0.038,2025-05-16 16:54:55
33232,Charlotte Gonzales,marketing,low,93000,0,0.78,0.83,7,239.0,3,0,0,2025-03-22,,0.638,2025-05-16 16:54:55
18940,Michelle Mitchell,sales,medium,217000,0,0.88,0.99,5,205.0,3,0,0,2025-05-01,,0.038,2025-05-16 16:54:55
